movieId,title,num_ratings,avg_movie_rating,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1273,Down by Law (1986),705,4.0,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1274,Akira (1988),2414,3.92,1988,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1275,Highlander (1986),2894,3.59,1986,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1276,Cool Hand Luke (1967),2875,4.07,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1277,Cyrano de Bergerac (1990),875,3.73,1990,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1278,Young Frankenstein (1974),3926,3.95,1974,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1279,Night on Earth (1991),645,3.82,1991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),747,4.11,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1281,"Great Dictator, The (1940)",1192,4.04,1940,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1282,Fantasia (1940),3096,3.67,1940,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1283,High Noon (1952),1221,4.03,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1284,"Big Sleep, The (1946)",1388,4.12,1946,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1285,Heathers (1989),2732,3.75,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1286,Somewhere in Time (1980),494,3.55,1980,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1287,Ben-Hur (1959),2250,3.85,1959,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1288,This Is Spinal Tap (1984),4015,4.01,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),694,4.02,1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1290,Some Kind of Wonderful (1987),548,3.52,1987,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1291,Indiana Jones and the Last Crusade (1989),9645,3.98,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Being There (1979),1494,3.96,1979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1293,Gandhi (1982),2543,3.95,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295,"Unbearable Lightness of Being, The (1988)",755,3.66,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1296,"Room with a View, A (1986)",1484,3.91,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1297,Real Genius (1985),968,3.63,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1298,Pink Floyd: The Wall (1982),1539,3.75,1982,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1299,"Killing Fields, The (1984)",1725,4.06,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1300,My Life as a Dog (Mitt liv som hund) (1985),777,4.03,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1301,Forbidden Planet (1956),891,3.87,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1302,Field of Dreams (1989),3195,3.64,1989,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1303,"Man Who Would Be King, The (1975)",810,4.01,1975,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1304,Butch Cassidy and the Sundance Kid (1969),3770,4.01,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1305,"Paris, Texas (1984)",705,3.91,1984,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1306,Until the End of the World (Bis ans Ende der Welt) (1991),224,3.64,1991,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1307,When Harry Met Sally... (1989),5650,3.85,1989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1308,I Shot a Man in Vegas (1995),4,2.88,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1309,Parallel Sons (1995),5,3.3,1995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1310,Hype! (1996),104,3.6,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,Santa with Muscles (1996),32,2.58,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,Female Perversions (1996),85,3.84,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1313,Mad Dog Time (1996),24,3.31,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1314,Breathing Room (1996),10,3.3,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315,Paris Was a Woman (1995),15,3.4,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1316,Anna (1996),12,3.25,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1317,I'm Not Rappaport (1996),76,3.09,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1318,Blue Juice (1995),38,3.33,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1319,Kids of Survival (1996),7,2.64,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,Alien³ (a.k.a. Alien 3) (1992),3450,3.11,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1321,"American Werewolf in London, An (1981)",1987,3.55,1981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1322,Amityville 1992: It's About Time (1992),71,2.04,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1323,Amityville 3-D (1983),94,1.5,1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1324,Amityville: Dollhouse (1996),58,1.92,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,Amityville: A New Generation (1993),73,1.79,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,Amityville II: The Possession (1982),120,2.02,1982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1327,"Amityville Horror, The (1979)",738,2.97,1979,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1328,"Amityville Curse, The (1990)",62,1.81,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),89,2.87,1974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1330,April Fool's Day (1986),217,2.84,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1331,Audrey Rose (1977),103,3.0,1977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1332,"Believers, The (1987)",177,3.06,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1333,"Birds, The (1963)",2984,3.71,1963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1334,"Blob, The (1958)",630,3.07,1958,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1335,Blood Beach (1981),45,2.23,1981,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1336,Body Parts (1991),105,2.38,1991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1337,"Body Snatcher, The (1945)",151,3.36,1945,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1339,Dracula (Bram Stoker's Dracula) (1992),2564,3.46,1992,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",568,3.73,1935,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1341,Burnt Offerings (1976),109,2.89,1976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1342,Candyman (1992),929,3.03,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1343,Cape Fear (1991),2258,3.52,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1344,Cape Fear (1962),1048,3.76,1962,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1345,Carrie (1976),2326,3.44,1976,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1346,Cat People (1982),399,3.0,1982,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1347,"Nightmare on Elm Street, A (1984)",2166,3.32,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",982,3.86,1922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),34,3.18,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,"Omen, The (1976)",1464,3.53,1976,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1351,Blood and Wine (Blood & Wine) (1996),97,3.06,1996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1352,Albino Alligator (1996),165,2.94,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1353,"Mirror Has Two Faces, The (1996)",486,3.23,1996,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1354,Breaking the Waves (1996),969,3.87,1996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1355,Nightwatch (1997),161,3.13,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1356,Star Trek: First Contact (1996),4845,3.66,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1357,Shine (1996),1922,3.82,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1358,Sling Blade (1996),3147,3.96,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1359,Jingle All the Way (1996),1002,2.61,1996,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1360,Identification of a Woman (Identificazione di una donna) (1982),20,3.5,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),408,4.11,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1363,"Preacher's Wife, The (1996)",364,3.1,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),23,3.61,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1365,Ridicule (1996),258,3.79,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1366,"Crucible, The (1996)",440,3.38,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1367,101 Dalmatians (1996),2244,3.05,1996,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",5,3.2,1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1369,I Can't Sleep (J'ai pas sommeil) (1994),29,3.45,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1370,Die Hard 2 (1990),4024,3.48,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1371,Star Trek: The Motion Picture (1979),2461,3.06,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,Star Trek VI: The Undiscovered Country (1991),2621,3.28,1991,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1373,Star Trek V: The Final Frontier (1989),1874,2.89,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,Star Trek II: The Wrath of Khan (1982),3816,3.69,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1375,Star Trek III: The Search for Spock (1984),2631,3.24,1984,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1376,Star Trek IV: The Voyage Home (1986),3175,3.51,1986,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1377,Batman Returns (1992),3345,3.15,1992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1378,Young Guns (1988),1783,3.26,1988,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1379,Young Guns II (1990),665,2.95,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,Grease (1978),4103,3.29,1978,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1381,Grease 2 (1982),890,1.97,1982,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1382,Marked for Death (1990),209,2.75,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1383,Adrenalin: Fear the Rush (1996),27,1.98,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1384,"Substance of Fire, The (1996)",24,3.67,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1385,Under Siege (1992),1596,3.12,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1386,Terror in a Texas Town (1958),9,2.39,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,Jaws (1975),6006,3.76,1975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1388,Jaws 2 (1978),1168,2.65,1978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1389,Jaws 3-D (1983),456,1.91,1983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1390,My Fellow Americans (1996),355,3.25,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1391,Mars Attacks! (1996),4438,2.97,1996,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1392,Citizen Ruth (1996),368,3.63,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1393,Jerry Maguire (1996),5633,3.62,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1394,Raising Arizona (1987),3704,3.87,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1395,Tin Men (1987),476,3.38,1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1396,Sneakers (1992),2856,3.65,1992,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1397,Bastard Out of Carolina (1996),124,3.59,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1398,In Love and War (1996),173,3.11,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1399,Marvin's Room (1996),295,3.4,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400,Somebody is Waiting (1996),10,3.2,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1401,Ghosts of Mississippi (1996),323,3.49,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1404,Night Falls on Manhattan (1996),145,3.24,1996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1405,Beavis and Butt-Head Do America (1996),2142,2.93,1996,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1406,La Cérémonie (1995),105,3.51,1995,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1407,Scream (1996),4379,3.31,1996,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1408,"Last of the Mohicans, The (1992)",2910,3.71,1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1409,Michael (1996),1475,3.05,1996,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1410,"Evening Star, The (1996)",128,3.0,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1411,Hamlet (1996),1522,3.73,1996,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1412,Some Mother's Son (1996),56,3.62,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1413,"Whole Wide World, The (1996)",91,3.32,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1414,Mother (1996),391,3.35,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1415,"Thieves (Voleurs, Les) (1996)",69,3.56,1996,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1416,Evita (1996),1344,3.1,1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1417,"Portrait of a Lady, The (1996)",148,2.99,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1419,Walkabout (1971),358,3.88,1971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1420,Message to Love: The Isle of Wight Festival (1996),15,3.67,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1421,Grateful Dead (1995),45,3.41,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1422,Murder at 1600 (1997),659,3.16,1997,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1423,Hearts and Minds (1996),42,3.99,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1424,Inside (1996),6,2.83,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Fierce Creatures (1997),446,3.2,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1426,Zeus and Roxanne (1997),55,2.4,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Turbulence (1997),170,2.71,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1428,Angel Baby (1995),60,3.33,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),770,3.28,1996,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1430,Underworld (1996),43,3.06,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1431,Beverly Hills Ninja (1997),746,2.58,1997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,Metro (1997),338,2.85,1997,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1433,The Machine (1994),11,2.55,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1434,"Stranger, The (1994)",14,2.96,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Falling in Love Again (1980),12,3.08,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1437,"Cement Garden, The (1993)",59,3.59,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1438,Dante's Peak (1997),1537,2.81,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1439,Meet Wally Sparks (1997),71,2.54,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1440,Amos & Andrew (1993),163,2.86,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1441,Benny & Joon (1993),1407,3.51,1993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1442,Prefontaine (1997),148,3.4,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1443,"Tickle in the Heart, A (1996)",7,2.86,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,Guantanamera (1994),28,3.25,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1445,McHale's Navy (1997),282,2.35,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1446,Kolya (Kolja) (1996),521,3.94,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1447,Gridlock'd (1997),134,3.35,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448,Fire on the Mountain (1996),13,3.62,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,Waiting for Guffman (1996),1407,3.9,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),70,3.77,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1453,"Beautician and the Beast, The (1997)",374,2.43,1997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1454,SubUrbia (1997),167,3.16,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1455,Hotel de Love (1996),33,2.88,1996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1456,"Pest, The (1997)",119,2.07,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,Fools Rush In (1997),628,3.18,1997,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1458,Touch (1997),60,3.01,1997,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1459,Absolute Power (1997),837,3.34,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1460,That Darn Cat (1997),178,2.62,1997,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),569,2.8,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),4,2.0,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1463,That Old Feeling (1997),78,3.07,1997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1464,Lost Highway (1997),1194,3.73,1997,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
1465,Rosewood (1997),195,3.54,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1466,Donnie Brasco (1997),2829,3.8,1997,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1467,Salut cousin! (1996),5,4.0,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1468,Booty Call (1997),238,2.56,1997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1470,Rhyme & Reason (1997),7,3.43,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1471,Boys Life 2 (1997),17,3.59,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1472,City of Industry (1997),96,2.88,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1473,Best Men (1997),44,2.73,1997,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),456,2.5,1997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1475,Kama Sutra: A Tale of Love (1996),192,3.1,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1476,Private Parts (1997),1326,3.29,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1477,Love Jones (1997),102,3.23,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1479,"Saint, The (1997)",2049,3.19,1997,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1480,Smilla's Sense of Snow (1997),418,3.25,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1482,"Van, The (1996)",121,3.36,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1483,Crash (1996),690,3.17,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1484,"Daytrippers, The (1996)",218,3.84,1996,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1485,Liar Liar (1997),4923,3.25,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1486,"Quiet Room, The (1996)",27,3.37,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1487,Selena (1997),396,3.23,1997,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1488,"Devil's Own, The (1997)",822,3.04,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1489,Cats Don't Dance (1997),115,3.08,1997,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1490,B*A*P*S (1997),80,1.87,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1493,Love and Other Catastrophes (1996),35,3.11,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1495,Turbo: A Power Rangers Movie (1997),160,1.27,1997,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Anna Karenina (1997),76,3.42,1997,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1497,Double Team (1997),180,2.28,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Inventing the Abbotts (1997),248,3.18,1997,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1499,Anaconda (1997),1572,2.09,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500,Grosse Pointe Blank (1997),3420,3.73,1997,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1501,Keys to Tulsa (1997),44,2.49,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1502,Kissed (1996),59,3.25,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1503,8 Heads in a Duffel Bag (1997),250,2.68,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1504,Hollow Reed (1996),28,3.36,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1507,Paradise Road (1997),79,3.58,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1508,Traveller (1997),38,3.29,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1509,All Over Me (1997),45,3.16,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1510,"Brother's Kiss, A (1997)",6,2.33,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",43,3.51,1997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1513,Romy and Michele's High School Reunion (1997),2014,2.97,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1514,Temptress Moon (Feng Yue) (1996),26,3.21,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1515,Volcano (1997),995,2.72,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1516,Children of the Revolution (1996),121,3.36,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1517,Austin Powers: International Man of Mystery (1997),5879,3.39,1997,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,Breakdown (1997),692,3.32,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1519,Broken English (1996),25,3.46,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520,Commandments (1997),32,3.14,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1522,Ripe (1996),15,2.63,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
